OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate,Month,Year
12397,221,Abuja_WH,283,6,6,3.7,2023-06-16,6,2023
12398,135,Kano_WH,322,17,2,4.9,2023-05-04,5,2023
12399,101,Abuja_WH,445,1,1,2.2,2023-11-24,11,2023
12400,155,Kano_WH,82,15,4,3.8,2024-06-22,6,2024
12401,111,Abuja_WH,57,29,9,2.0,2023-04-18,4,2023
12402,239,Kano_WH,29,15,6,1.1,2024-04-27,4,2024
12403,184,Abuja_WH,481,12,1,2.1,2024-02-12,2,2024
12404,171,Abuja_WH,218,24,5,4.1,2023-11-03,11,2023
12405,249,Lagos_WH,118,6,8,4.7,2023-10-10,10,2023
12406,161,Abuja_WH,405,27,7,1.1,2023-06-17,6,2023
12407,291,Kano_WH,426,20,4,1.4,2024-10-16,10,2024
12408,127,Abuja_WH,136,5,4,2.5,2024-08-06,8,2024
12409,188,Abuja_WH,463,7,3,2.8,2024-11-01,11,2024
12410,255,Lagos_WH,103,8,4,4.7,2023-04-18,4,2023
12411,103,Kano_WH,79,10,4,1.1,2024-03-31,3,2024
12412,272,Lagos_WH,441,7,9,4.4,2023-08-10,8,2023
12413,189,Abuja_WH,288,7,6,3.1,2023-12-10,12,2023
12414,240,Kano_WH,55,23,1,1.9,2024-11-08,11,2024
12415,182,Abuja_WH,144,14,4,1.8,2023-01-02,1,2023
12416,197,Abuja_WH,35,4,1,1.2,2023-02-01,2,2023
12417,103,Kano_WH,204,21,4,2.0,2023-09-07,9,2023
12418,288,Lagos_WH,322,29,7,4.9,2024-03-07,3,2024
12419,183,Lagos_WH,290,10,4,4.2,2023-04-07,4,2023
12420,204,Lagos_WH,204,13,2,4.8,2024-08-21,8,2024
12421,253,Abuja_WH,216,7,4,1.6,2024-05-23,5,2024
12422,207,Kano_WH,133,3,9,3.2,2023-04-03,4,2023
12423,201,Kano_WH,176,5,0,4.7,2023-06-23,6,2023
12424,193,Lagos_WH,77,23,9,3.6,2023-10-15,10,2023
12425,233,Lagos_WH,175,18,1,1.1,2023-02-18,2,2023
12426,176,Abuja_WH,438,7,0,1.3,2023-04-22,4,2023
12427,217,Kano_WH,127,6,0,2.7,2023-08-09,8,2023
12428,283,Lagos_WH,329,8,0,2.5,2023-09-25,9,2023
12429,180,Abuja_WH,222,7,5,4.6,2024-09-22,9,2024
12430,254,Abuja_WH,319,20,6,4.1,2023-09-03,9,2023
12431,134,Lagos_WH,231,29,4,1.5,2024-07-03,7,2024
12432,285,Kano_WH,208,21,3,1.4,2024-01-21,1,2024
12433,183,Lagos_WH,406,11,3,4.5,2023-07-18,7,2023
12434,290,Abuja_WH,187,10,6,2.8,2023-03-03,3,2023
12435,214,Abuja_WH,52,26,3,1.7,2023-05-16,5,2023
12436,260,Abuja_WH,144,6,4,4.6,2024-02-07,2,2024
12437,194,Lagos_WH,480,18,5,3.9,2024-12-02,12,2024
12438,200,Kano_WH,181,26,4,1.7,2023-07-01,7,2023
12439,220,Lagos_WH,457,6,6,3.4,2024-05-16,5,2024
12440,182,Lagos_WH,16,10,5,2.9,2023-01-15,1,2023
12441,196,Lagos_WH,19,9,5,2.0,2023-07-11,7,2023
12442,180,Lagos_WH,87,8,5,3.4,2024-01-31,1,2024
12443,132,Abuja_WH,206,12,2,2.8,2024-08-01,8,2024
12444,199,Kano_WH,199,29,5,3.2,2023-07-22,7,2023
12445,168,Abuja_WH,412,21,8,2.2,2023-03-29,3,2023
12446,139,Abuja_WH,238,21,1,3.9,2023-09-22,9,2023
12447,146,Kano_WH,42,27,2,2.7,2023-01-21,1,2023
12448,226,Lagos_WH,327,10,2,4.3,2024-02-20,2,2024
12449,272,Lagos_WH,126,12,2,3.4,2023-07-31,7,2023
12450,126,Lagos_WH,87,29,5,2.0,2024-09-05,9,2024
12451,234,Kano_WH,460,26,1,2.4,2024-09-11,9,2024
12452,285,Lagos_WH,400,18,8,2.1,2023-09-29,9,2023
12453,113,Kano_WH,39,26,4,2.9836589289818436,2023-11-03,11,2023
12454,231,Lagos_WH,133,19,2,1.7,2023-12-14,12,2023
12455,213,Kano_WH,356,28,7,2.9,2023-12-08,12,2023
12456,261,Abuja_WH,45,14,6,1.2,2023-09-07,9,2023
12457,212,Kano_WH,367,13,4,2.4,2023-10-26,10,2023
12458,179,Kano_WH,383,25,5,2.7,2024-04-15,4,2024
12459,190,Abuja_WH,212,7,0,4.1,2024-10-08,10,2024
12460,265,Kano_WH,116,27,5,4.4,2023-09-25,9,2023
12461,247,Kano_WH,109,8,9,4.1,2023-10-02,10,2023
12462,145,Lagos_WH,153,15,7,1.3,2024-01-09,1,2024
12463,246,Kano_WH,90,27,9,3.6,2023-03-05,3,2023
12464,228,Kano_WH,28,9,5,4.4,2024-06-20,6,2024
12465,250,Lagos_WH,172,3,3,3.1,2023-08-09,8,2023
12466,289,Abuja_WH,303,5,0,4.7,2024-12-11,12,2024
12467,211,Abuja_WH,195,4,8,4.5,2024-11-29,11,2024
12468,127,Kano_WH,193,20,4,4.5,2024-10-21,10,2024
12469,183,Abuja_WH,72,21,0,4.9,2024-04-23,4,2024
12470,179,Lagos_WH,185,21,2,4.1,2024-11-07,11,2024
12471,176,Kano_WH,246,20,9,3.7,2023-08-22,8,2023
12472,260,Kano_WH,331,6,7,4.0,2024-07-03,7,2024
12473,230,Kano_WH,368,29,8,2.4,2023-04-10,4,2023
12474,115,Abuja_WH,200,23,5,1.0,2024-09-05,9,2024
12475,226,Abuja_WH,356,8,1,1.2,2023-12-22,12,2023
12476,129,Abuja_WH,196,3,5,4.4,2024-02-09,2,2024
12477,252,Abuja_WH,60,4,4,2.6,2023-03-05,3,2023
12478,177,Abuja_WH,458,17,6,2.4,2024-08-18,8,2024
12479,228,Lagos_WH,331,17,8,3.5,2024-07-12,7,2024
12480,132,Lagos_WH,126,5,9,1.6,2023-12-19,12,2023
12481,136,Abuja_WH,378,17,9,3.2,2024-08-28,8,2024
12482,256,Lagos_WH,317,25,5,4.3,2024-05-14,5,2024
12483,264,Abuja_WH,344,12,4,2.7,2023-07-29,7,2023
12484,288,Kano_WH,383,3,2,3.1,2024-03-09,3,2024
12485,107,Lagos_WH,330,26,2,1.7,2024-09-30,9,2024
12486,100,Kano_WH,463,25,4,3.9,2024-05-28,5,2024
12487,162,Abuja_WH,167,21,3,3.2,2024-05-06,5,2024
12488,213,Lagos_WH,437,2,1,3.2,2024-07-14,7,2024
12489,292,Lagos_WH,129,25,1,1.9,2024-03-19,3,2024
12490,273,Kano_WH,73,23,2,4.7,2023-09-22,9,2023
12491,270,Abuja_WH,484,11,7,2.4,2023-01-22,1,2023
12492,219,Lagos_WH,90,6,4,4.8,2023-10-06,10,2023
12493,109,Abuja_WH,305,17,4,2.4,2023-02-23,2,2023
12494,109,Lagos_WH,97,29,4,4.6,2024-11-22,11,2024
12495,161,Lagos_WH,68,19,1,3.2,2023-02-11,2,2023
12496,185,Lagos_WH,443,29,5,1.3,2023-06-27,6,2023
12497,278,Lagos_WH,124,13,0,4.8,2023-07-16,7,2023
12498,144,Abuja_WH,351,21,3,2.3,2024-09-14,9,2024
12499,203,Abuja_WH,280,5,7,4.3,2023-09-21,9,2023
12500,144,Abuja_WH,257,5,8,3.3,2024-07-04,7,2024
12501,184,Kano_WH,374,19,5,2.0,2024-09-30,9,2024
12502,285,Abuja_WH,286,28,9,1.6,2023-10-06,10,2023
12503,194,Lagos_WH,100,15,5,1.9,2024-04-05,4,2024
12504,293,Lagos_WH,281,27,3,3.2,2024-07-22,7,2024
12505,123,Kano_WH,258,4,6,3.0,2023-02-11,2,2023
12506,292,Lagos_WH,56,6,4,2.1,2023-02-19,2,2023
12507,282,Kano_WH,215,3,0,1.6,2024-08-24,8,2024
12508,212,Abuja_WH,333,24,8,2.4,2024-08-14,8,2024
12509,278,Kano_WH,381,29,7,1.6,2023-06-15,6,2023
12510,299,Lagos_WH,353,11,9,3.0,2024-07-08,7,2024
12511,172,Kano_WH,86,19,0,2.7,2023-06-27,6,2023
12512,120,Lagos_WH,270,4,0,2.8,2024-09-23,9,2024
12513,146,Abuja_WH,113,27,8,2.0,2024-07-03,7,2024
12514,249,Kano_WH,426,22,1,1.4,2024-04-02,4,2024
12515,256,Abuja_WH,131,7,3,3.3,2023-11-22,11,2023
12516,139,Lagos_WH,374,3,0,4.9,2024-10-10,10,2024
12517,230,Lagos_WH,494,25,9,3.7,2024-02-26,2,2024
12518,276,Lagos_WH,209,5,2,4.6,2023-03-22,3,2023
12519,124,Lagos_WH,321,16,5,1.4,2023-04-06,4,2023
12520,223,Lagos_WH,304,21,2,1.2,2024-02-20,2,2024
12521,110,Lagos_WH,348,25,3,4.1,2024-10-05,10,2024
12522,193,Abuja_WH,275,19,8,2.8,2023-07-02,7,2023
12523,188,Abuja_WH,499,18,2,4.3,2024-10-13,10,2024
12524,187,Abuja_WH,176,3,4,2.9,2023-09-12,9,2023
12525,147,Abuja_WH,476,5,7,1.3,2023-10-11,10,2023
12526,259,Kano_WH,168,7,4,2.8,2024-01-25,1,2024
12527,230,Lagos_WH,255,7,6,3.7,2023-09-13,9,2023
12528,272,Kano_WH,87,3,9,3.1,2024-09-20,9,2024
12529,188,Kano_WH,482,26,5,1.9,2023-10-12,10,2023
12530,221,Lagos_WH,17,9,7,4.7,2023-11-12,11,2023
12531,208,Abuja_WH,397,8,5,3.7,2024-03-21,3,2024
12532,119,Kano_WH,248,21,6,3.1,2024-01-15,1,2024
12533,247,Lagos_WH,142,18,7,2.9836589289818436,2023-11-02,11,2023
12534,150,Lagos_WH,429,26,4,3.5,2024-03-23,3,2024
12535,180,Kano_WH,373,10,7,2.9,2024-05-09,5,2024
12536,119,Kano_WH,271,20,1,2.2,2023-06-24,6,2023
12537,220,Abuja_WH,325,8,5,2.6,2023-01-03,1,2023
12538,113,Lagos_WH,231,8,5,1.8,2024-05-11,5,2024
12539,179,Lagos_WH,497,17,6,4.0,2024-04-18,4,2024
12540,131,Abuja_WH,367,29,6,4.2,2024-10-13,10,2024
12541,299,Kano_WH,110,17,3,3.9,2023-09-13,9,2023
12542,269,Lagos_WH,114,4,8,2.9,2024-10-12,10,2024
12543,221,Abuja_WH,448,6,2,1.9,2024-12-16,12,2024
12544,266,Lagos_WH,131,29,8,4.9,2023-01-26,1,2023
12545,265,Lagos_WH,476,19,8,4.1,2024-11-27,11,2024
12546,291,Kano_WH,499,1,2,4.1,2024-01-02,1,2024
12547,103,Lagos_WH,436,4,2,3.5,2023-03-24,3,2023
12548,223,Kano_WH,219,11,0,2.1,2024-08-14,8,2024
12549,290,Lagos_WH,264,6,6,1.7,2024-05-26,5,2024
12550,160,Lagos_WH,286,12,7,1.4,2023-03-01,3,2023
12551,177,Lagos_WH,366,5,6,3.5,2024-12-04,12,2024
12552,232,Abuja_WH,197,14,6,1.7,2024-11-07,11,2024
12553,293,Kano_WH,308,17,4,2.5,2023-05-17,5,2023
12554,144,Abuja_WH,447,4,6,4.3,2023-06-08,6,2023
12555,149,Lagos_WH,474,15,9,2.2,2024-04-14,4,2024
12556,187,Kano_WH,168,6,3,2.1,2023-12-10,12,2023
12557,230,Abuja_WH,222,13,0,3.9,2024-11-12,11,2024
12558,122,Abuja_WH,84,12,9,3.1,2024-08-14,8,2024
12559,238,Kano_WH,454,10,3,3.2,2024-02-08,2,2024
12560,137,Kano_WH,89,6,3,1.5,2023-03-18,3,2023
12561,283,Abuja_WH,82,22,3,2.1,2023-10-29,10,2023
12562,262,Kano_WH,124,9,5,2.5,2024-12-03,12,2024
12563,292,Lagos_WH,288,16,0,4.9,2024-10-22,10,2024
12564,105,Abuja_WH,112,8,3,1.2,2024-06-15,6,2024
12565,169,Kano_WH,32,7,0,4.4,2023-12-09,12,2023
12566,267,Kano_WH,317,14,0,1.5,2024-10-17,10,2024
12567,134,Kano_WH,268,26,4,5.0,2023-08-03,8,2023
12568,240,Lagos_WH,186,4,9,1.8,2024-06-06,6,2024
12569,124,Abuja_WH,79,3,8,2.2,2024-03-26,3,2024
12570,180,Lagos_WH,157,29,8,4.3,2024-03-17,3,2024
12571,166,Kano_WH,216,3,0,2.4,2023-05-26,5,2023
12572,167,Abuja_WH,119,19,5,3.6,2023-12-31,12,2023
12573,198,Kano_WH,39,10,8,3.3,2024-03-08,3,2024
12574,217,Abuja_WH,425,14,0,3.7,2023-06-04,6,2023
12575,274,Kano_WH,257,21,1,4.3,2024-10-27,10,2024
12576,154,Lagos_WH,79,6,9,2.2,2024-04-20,4,2024
12577,270,Lagos_WH,424,12,2,4.5,2023-04-18,4,2023
12578,101,Abuja_WH,409,12,4,4.9,2024-07-23,7,2024
12579,144,Lagos_WH,38,28,9,2.9836589289818436,2023-04-11,4,2023
12580,275,Abuja_WH,287,4,7,3.3,2023-03-24,3,2023
12581,161,Kano_WH,177,10,2,4.9,2023-09-22,9,2023
12582,265,Lagos_WH,421,29,6,1.4,2023-01-08,1,2023
12583,146,Kano_WH,472,12,0,2.5,2024-06-19,6,2024
12584,103,Lagos_WH,94,17,9,1.9,2023-08-01,8,2023
12585,287,Kano_WH,401,23,4,1.3,2024-07-10,7,2024
12586,148,Lagos_WH,74,28,1,4.5,2024-11-30,11,2024
12587,175,Lagos_WH,167,7,4,2.4,2024-06-05,6,2024
12588,133,Kano_WH,451,10,4,1.6,2023-11-11,11,2023
12589,143,Lagos_WH,267,1,9,2.5,2023-05-07,5,2023
12590,193,Abuja_WH,33,19,5,2.5,2023-04-14,4,2023
12591,184,Kano_WH,442,26,4,1.5,2024-12-01,12,2024
12592,155,Abuja_WH,462,22,0,3.1,2023-08-12,8,2023
12593,141,Abuja_WH,277,20,9,1.4,2023-02-24,2,2023
12594,149,Kano_WH,270,29,1,1.8,2023-04-27,4,2023
12595,296,Abuja_WH,235,5,6,3.9,2023-05-19,5,2023
12596,132,Abuja_WH,23,25,2,2.2,2024-11-28,11,2024
12597,190,Abuja_WH,213,26,7,3.6,2023-10-22,10,2023
12598,166,Abuja_WH,264,25,1,1.8,2023-04-05,4,2023
12599,203,Abuja_WH,292,6,2,3.1,2023-06-07,6,2023
12600,141,Kano_WH,75,1,9,1.4,2024-06-08,6,2024
12601,143,Kano_WH,186,22,6,1.2,2023-04-30,4,2023
12602,295,Abuja_WH,493,29,0,3.2,2024-01-07,1,2024
12603,199,Abuja_WH,54,15,9,4.1,2023-04-09,4,2023
12604,284,Abuja_WH,47,2,4,3.8,2024-11-24,11,2024
12605,135,Abuja_WH,460,23,6,4.1,2023-09-04,9,2023
12606,268,Kano_WH,323,29,0,2.9,2024-10-19,10,2024
12607,222,Kano_WH,365,18,0,3.8,2023-09-09,9,2023
12608,283,Abuja_WH,337,13,3,1.3,2023-06-27,6,2023
12609,215,Abuja_WH,75,2,6,4.3,2023-10-12,10,2023
12610,102,Kano_WH,114,8,0,2.4,2023-07-30,7,2023
12611,213,Abuja_WH,115,27,5,4.5,2024-10-05,10,2024
12612,155,Abuja_WH,319,24,3,3.3,2024-03-22,3,2024
12613,283,Abuja_WH,166,5,4,1.4,2023-10-19,10,2023
12614,292,Lagos_WH,354,22,1,2.7,2023-05-28,5,2023
12615,138,Abuja_WH,250,27,1,4.2,2024-04-06,4,2024
12616,267,Abuja_WH,13,23,9,2.0,2023-01-19,1,2023
12617,138,Kano_WH,448,15,8,1.7,2024-11-09,11,2024
12618,254,Abuja_WH,147,25,5,1.1,2024-06-02,6,2024
12619,207,Abuja_WH,386,13,2,3.8,2023-10-10,10,2023
12620,166,Abuja_WH,53,23,1,2.5,2023-04-26,4,2023
12621,199,Lagos_WH,218,25,8,1.7,2024-02-18,2,2024
12622,193,Kano_WH,458,21,6,3.4,2024-08-11,8,2024
12623,164,Abuja_WH,396,17,8,1.6,2024-08-31,8,2024
12624,102,Abuja_WH,71,4,7,3.9,2024-09-28,9,2024
12625,226,Kano_WH,495,7,7,3.3,2023-09-11,9,2023
12626,230,Lagos_WH,359,2,4,2.0,2023-08-14,8,2023
12627,136,Lagos_WH,14,9,6,4.5,2023-04-10,4,2023
12628,197,Lagos_WH,53,2,4,3.2,2023-01-24,1,2023
12629,247,Lagos_WH,404,17,9,1.5,2023-03-05,3,2023
12630,238,Abuja_WH,82,21,6,3.9,2023-09-08,9,2023
12631,182,Abuja_WH,184,18,5,2.3,2024-04-26,4,2024
12632,251,Abuja_WH,23,6,3,4.1,2024-08-31,8,2024
12633,297,Lagos_WH,28,18,6,2.6,2023-06-02,6,2023
12634,164,Abuja_WH,22,27,5,1.3,2024-10-12,10,2024
12635,220,Kano_WH,393,22,6,3.5,2023-12-11,12,2023
12636,182,Kano_WH,30,6,9,2.2,2024-10-17,10,2024
12637,215,Kano_WH,456,26,0,4.8,2024-03-06,3,2024
12638,221,Lagos_WH,304,2,8,4.3,2024-02-02,2,2024
12639,173,Abuja_WH,244,2,9,2.4,2024-06-16,6,2024
12640,259,Abuja_WH,75,6,7,1.1,2024-11-12,11,2024
12641,289,Lagos_WH,295,9,2,3.2,2023-11-18,11,2023
12642,282,Kano_WH,160,4,0,2.9836589289818436,2024-02-07,2,2024
12643,200,Lagos_WH,201,10,1,3.7,2023-01-03,1,2023
12644,135,Kano_WH,164,20,5,2.4,2024-11-05,11,2024
12645,165,Lagos_WH,138,2,6,1.6,2023-12-05,12,2023
12646,264,Lagos_WH,336,13,1,3.2,2024-10-19,10,2024
12647,113,Abuja_WH,459,4,7,2.9,2023-11-11,11,2023
12648,145,Kano_WH,160,11,5,5.0,2023-09-30,9,2023
12649,283,Abuja_WH,104,10,4,3.3,2023-04-21,4,2023
12650,149,Lagos_WH,380,13,4,1.7,2023-08-02,8,2023
12651,160,Kano_WH,166,7,5,2.4,2023-01-17,1,2023
12652,225,Abuja_WH,407,4,0,3.1,2023-03-31,3,2023
12653,244,Lagos_WH,325,22,2,4.4,2023-10-30,10,2023
12654,126,Kano_WH,436,5,6,2.9,2023-08-26,8,2023
12655,225,Abuja_WH,14,7,5,4.2,2024-09-22,9,2024
12656,153,Lagos_WH,468,11,6,1.6,2024-12-07,12,2024
12657,128,Lagos_WH,375,27,1,2.5,2024-11-08,11,2024
12658,112,Lagos_WH,498,3,5,3.1,2023-02-20,2,2023
12659,276,Abuja_WH,42,27,4,1.1,2023-07-31,7,2023
12660,124,Abuja_WH,102,13,2,4.0,2024-04-27,4,2024
12661,187,Abuja_WH,335,28,9,4.3,2024-05-26,5,2024
12662,199,Lagos_WH,16,3,1,2.3,2023-02-28,2,2023
12663,250,Lagos_WH,438,5,4,4.8,2023-07-26,7,2023
12664,125,Abuja_WH,275,14,6,3.9,2023-12-24,12,2023
12665,147,Kano_WH,258,29,5,4.3,2024-06-05,6,2024
12666,263,Abuja_WH,477,20,2,3.6,2023-10-16,10,2023
12667,233,Kano_WH,82,5,5,4.3,2024-12-27,12,2024
12668,173,Lagos_WH,154,17,8,4.9,2024-01-12,1,2024
12669,266,Lagos_WH,237,14,2,4.4,2023-09-19,9,2023
12670,156,Kano_WH,143,16,1,2.9,2023-06-08,6,2023
12671,190,Abuja_WH,64,20,8,3.5,2023-01-26,1,2023
12672,293,Lagos_WH,394,6,4,3.3,2024-02-01,2,2024
12673,237,Kano_WH,276,23,0,3.0,2024-12-27,12,2024
12674,299,Lagos_WH,372,24,0,4.1,2024-07-01,7,2024
12675,108,Abuja_WH,410,5,8,2.8,2023-02-14,2,2023
12676,176,Abuja_WH,322,18,7,2.2,2023-01-25,1,2023
12677,171,Kano_WH,261,18,1,1.2,2024-01-03,1,2024
12678,126,Kano_WH,176,15,0,1.4,2024-02-12,2,2024
12679,145,Abuja_WH,210,19,9,1.9,2023-08-07,8,2023
12680,162,Kano_WH,153,4,8,1.6,2024-03-24,3,2024
12681,269,Abuja_WH,62,6,3,1.1,2024-02-17,2,2024
12682,140,Lagos_WH,100,21,5,3.8,2023-04-03,4,2023
12683,261,Kano_WH,498,21,3,4.0,2023-10-28,10,2023
12684,192,Lagos_WH,270,9,9,2.4,2024-12-02,12,2024
12685,257,Abuja_WH,367,9,3,4.9,2023-10-26,10,2023
12686,271,Kano_WH,273,27,7,3.4,2024-06-12,6,2024
12687,100,Lagos_WH,466,28,8,1.4,2024-09-06,9,2024
12688,272,Kano_WH,451,19,4,2.5,2024-04-22,4,2024
12689,146,Lagos_WH,406,25,2,3.3,2024-06-20,6,2024
12690,257,Abuja_WH,12,17,6,4.8,2024-08-31,8,2024
12691,249,Lagos_WH,36,20,1,3.7,2024-11-11,11,2024
12692,114,Abuja_WH,59,14,1,1.0,2023-05-22,5,2023
12693,183,Kano_WH,366,27,8,3.7,2023-09-09,9,2023
12694,265,Kano_WH,319,8,5,3.6,2023-11-09,11,2023
12695,122,Kano_WH,390,9,8,2.9836589289818436,2024-06-13,6,2024
12696,258,Kano_WH,65,21,4,1.5,2023-07-18,7,2023
12697,284,Abuja_WH,157,2,0,4.2,2023-06-06,6,2023
12698,134,Kano_WH,106,24,1,4.5,2023-03-07,3,2023
12699,293,Abuja_WH,406,8,2,4.2,2023-05-20,5,2023
12700,280,Lagos_WH,125,25,9,2.6,2024-04-02,4,2024
12701,130,Lagos_WH,131,22,7,3.8,2024-06-29,6,2024
12702,253,Kano_WH,481,27,2,4.3,2023-02-07,2,2023
12703,130,Abuja_WH,59,9,2,4.8,2024-08-31,8,2024
12704,299,Lagos_WH,115,13,6,2.3,2023-03-11,3,2023
12705,239,Abuja_WH,353,26,8,1.8,2024-11-30,11,2024
12706,280,Lagos_WH,349,10,3,4.0,2024-01-12,1,2024
12707,283,Kano_WH,292,24,3,1.4,2024-11-26,11,2024
12708,182,Lagos_WH,27,13,8,3.3,2024-11-29,11,2024
12709,289,Kano_WH,421,27,4,4.4,2023-04-02,4,2023
12710,143,Kano_WH,493,5,5,1.9,2023-11-25,11,2023
12711,157,Lagos_WH,362,15,6,2.6,2023-08-01,8,2023
12712,292,Kano_WH,451,29,5,4.3,2023-12-28,12,2023
12713,240,Abuja_WH,136,20,1,3.0,2023-11-07,11,2023
12714,160,Abuja_WH,41,7,8,1.7,2024-12-20,12,2024
12715,167,Abuja_WH,16,22,1,1.3,2024-01-03,1,2024
12716,278,Lagos_WH,408,12,8,3.2,2023-10-15,10,2023
12717,224,Lagos_WH,343,20,5,1.1,2024-10-25,10,2024
12718,289,Lagos_WH,428,16,4,2.4,2023-04-26,4,2023
12719,275,Abuja_WH,189,2,7,3.4,2024-03-01,3,2024
12720,194,Abuja_WH,252,10,1,1.0,2024-12-05,12,2024
12721,290,Lagos_WH,49,9,0,4.5,2024-11-17,11,2024
12722,171,Kano_WH,232,20,6,4.8,2024-09-18,9,2024
12723,171,Kano_WH,380,3,5,2.6,2023-10-25,10,2023
12724,219,Lagos_WH,59,11,3,1.2,2023-04-28,4,2023
12725,150,Kano_WH,360,28,3,2.1,2024-11-16,11,2024
12726,251,Kano_WH,99,10,5,2.9836589289818436,2024-05-16,5,2024
12727,185,Lagos_WH,482,13,6,1.2,2023-10-12,10,2023
12728,267,Lagos_WH,247,22,1,4.4,2024-01-21,1,2024
12729,256,Lagos_WH,207,2,6,4.2,2024-05-16,5,2024
12730,172,Lagos_WH,252,16,9,2.9,2024-09-30,9,2024
12731,244,Kano_WH,420,8,6,4.1,2024-11-27,11,2024
12732,100,Lagos_WH,425,25,5,1.7,2023-07-11,7,2023
12733,207,Lagos_WH,277,20,2,4.8,2023-11-03,11,2023
12734,195,Lagos_WH,197,10,7,2.9836589289818436,2023-06-28,6,2023
12735,100,Abuja_WH,120,23,0,4.9,2024-05-22,5,2024
12736,252,Abuja_WH,295,29,7,3.1,2023-07-22,7,2023
12737,268,Kano_WH,417,17,6,3.8,2024-11-19,11,2024
12738,250,Lagos_WH,97,18,1,4.2,2023-07-14,7,2023
12739,117,Lagos_WH,223,20,0,4.2,2024-11-24,11,2024
12740,194,Lagos_WH,269,21,7,3.9,2023-03-23,3,2023
12741,255,Abuja_WH,476,10,3,1.5,2023-04-04,4,2023
12742,215,Lagos_WH,482,28,9,2.6,2024-02-09,2,2024
12743,184,Abuja_WH,14,28,9,3.2,2023-03-18,3,2023
12744,239,Lagos_WH,397,24,8,3.8,2024-07-25,7,2024
12745,187,Lagos_WH,486,2,3,2.6,2024-08-01,8,2024
12746,148,Abuja_WH,146,2,7,3.2,2023-05-24,5,2023
12747,196,Lagos_WH,128,10,7,2.7,2024-06-21,6,2024
12748,115,Abuja_WH,60,21,0,3.9,2024-05-30,5,2024
12749,214,Kano_WH,495,2,4,1.3,2023-03-31,3,2023
12750,254,Abuja_WH,433,14,3,3.9,2023-12-24,12,2023
12751,280,Kano_WH,62,19,3,4.4,2024-02-03,2,2024
12752,191,Lagos_WH,107,26,8,1.1,2024-02-09,2,2024
12753,263,Abuja_WH,209,9,2,3.1,2023-07-07,7,2023
12754,234,Kano_WH,468,27,7,2.0,2023-11-29,11,2023
12755,133,Lagos_WH,491,16,8,2.7,2024-02-26,2,2024
12756,217,Abuja_WH,247,25,7,4.0,2023-02-27,2,2023
12757,221,Lagos_WH,361,22,3,4.1,2023-01-18,1,2023
12758,164,Kano_WH,425,25,1,2.6,2023-10-31,10,2023
12759,103,Abuja_WH,186,24,9,1.4,2023-11-16,11,2023
12760,217,Lagos_WH,270,28,6,3.4,2023-07-27,7,2023
12761,125,Lagos_WH,41,29,2,2.1,2024-07-30,7,2024
12762,247,Kano_WH,142,3,5,1.5,2023-08-12,8,2023
12763,218,Abuja_WH,489,24,2,2.3,2024-03-07,3,2024
12764,278,Abuja_WH,330,11,3,3.3,2024-10-08,10,2024
12765,198,Lagos_WH,207,23,1,4.6,2023-07-09,7,2023
12766,237,Kano_WH,496,12,4,2.9836589289818436,2024-02-02,2,2024
12767,107,Lagos_WH,162,25,9,4.1,2023-04-15,4,2023
12768,245,Lagos_WH,420,7,6,4.4,2024-10-19,10,2024
12769,244,Abuja_WH,375,21,1,1.6,2024-10-14,10,2024
12770,168,Lagos_WH,87,5,4,1.0,2024-04-17,4,2024
12771,129,Abuja_WH,121,20,5,4.8,2023-12-22,12,2023
12772,194,Abuja_WH,82,2,5,1.4,2024-05-24,5,2024
12773,266,Abuja_WH,37,21,1,1.6,2024-10-18,10,2024
12774,160,Lagos_WH,97,26,1,2.6,2024-09-22,9,2024
12775,215,Abuja_WH,200,4,1,2.2,2024-11-19,11,2024
12776,123,Abuja_WH,466,17,2,4.9,2024-10-11,10,2024
12777,180,Abuja_WH,45,18,1,4.3,2023-03-21,3,2023
12778,206,Kano_WH,240,27,8,3.6,2023-08-26,8,2023
12779,134,Kano_WH,366,2,9,1.1,2024-10-16,10,2024
12780,217,Abuja_WH,250,9,4,2.0,2023-03-12,3,2023
12781,288,Lagos_WH,499,18,8,1.8,2024-11-05,11,2024
12782,197,Lagos_WH,321,12,7,2.0,2024-11-28,11,2024
12783,171,Kano_WH,427,10,4,4.8,2024-02-12,2,2024
12784,114,Kano_WH,76,7,6,2.6,2023-02-08,2,2023
12785,135,Lagos_WH,30,3,1,4.5,2023-02-28,2,2023
12786,221,Abuja_WH,304,18,9,2.9,2024-12-13,12,2024
12787,154,Kano_WH,430,24,9,3.7,2023-02-02,2,2023
12788,264,Abuja_WH,51,28,6,4.8,2024-06-18,6,2024
12789,161,Kano_WH,173,2,4,3.3,2023-02-25,2,2023
12790,163,Lagos_WH,331,29,5,2.4,2023-10-28,10,2023
12791,266,Kano_WH,26,25,8,2.9,2023-04-06,4,2023
12792,197,Kano_WH,63,3,7,2.9,2024-02-09,2,2024
12793,111,Kano_WH,114,15,1,4.2,2024-03-23,3,2024
12794,171,Abuja_WH,422,9,9,2.3,2023-08-02,8,2023
12795,235,Lagos_WH,162,3,5,1.2,2024-01-21,1,2024
12796,140,Kano_WH,414,25,0,3.7,2023-06-21,6,2023
