OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate
12469,183,Abuja_WH,72,21,0,4.9,2024-04-23
12470,179,Lagos_WH,185,21,2,4.1,2024-11-07
12471,176,Kano_WH,246,20,9,3.7,2023-08-22
12472,260,Kano_WH,331,6,7,4.0,2024-07-03
12473,230,Kano_WH,368,29,8,2.4,2023-04-10
12474,115,Abuja_WH,200,23,5,1.0,2024-09-05
12475,226,Abuja_WH,356,8,1,1.2,2023-12-22
12476,129,Abuja_WH,196,3,5,4.4,2024-02-09
12477,252,Abuja_WH,60,4,4,2.6,2023-03-05
12478,177,Abuja_WH,458,17,6,2.4,2024-08-18
12479,228,Lagos_WH,331,17,8,3.5,2024-07-12
12480,132,Lagos_WH,126,5,9,1.6,2023-12-19
12481,136,Abuja_WH,378,17,9,3.2,2024-08-28
12482,256,Lagos_WH,317,25,5,4.3,2024-05-14
12483,264,Abuja_WH,344,12,4,2.7,2023-07-29
12484,288,Kano_WH,383,3,2,3.1,2024-03-09
12485,107,Lagos_WH,330,26,2,1.7,2024-09-30
12486,100,Kano_WH,463,25,4,3.9,2024-05-28
12487,162,Abuja_WH,167,21,3,3.2,2024-05-06
12488,213,Lagos_WH,437,2,1,3.2,2024-07-14
12489,292,Lagos_WH,129,25,1,1.9,2024-03-19
12490,273,Kano_WH,73,23,2,4.7,2023-09-22
12491,270,Abuja_WH,484,11,7,2.4,2023-01-22
12492,219,Lagos_WH,90,6,4,4.8,2023-10-06
12493,109,Abuja_WH,305,17,4,2.4,2023-02-23
12494,109,Lagos_WH,97,29,4,4.6,2024-11-22
12495,161,Lagos_WH,68,19,1,3.2,2023-02-11
12496,185,Lagos_WH,443,29,5,1.3,2023-06-27
12497,278,Lagos_WH,124,13,0,4.8,2023-07-16
12498,144,Abuja_WH,351,21,3,2.3,2024-09-14
12499,203,Abuja_WH,280,5,7,4.3,2023-09-21
12500,144,Abuja_WH,257,5,8,3.3,2024-07-04
12501,184,Kano_WH,374,19,5,2.0,2024-09-30
12502,285,Abuja_WH,286,28,9,1.6,2023-10-06
12503,194,Lagos_WH,100,15,5,1.9,2024-04-05
12504,293,Lagos_WH,281,27,3,3.2,2024-07-22
12505,123,Kano_WH,258,4,6,3.0,2023-02-11
12506,292,Lagos_WH,56,6,4,2.1,2023-02-19
12507,282,Kano_WH,215,3,0,1.6,2024-08-24
12508,212,Abuja_WH,333,24,8,2.4,2024-08-14
12509,278,Kano_WH,381,29,7,1.6,2023-06-15
12510,299,Lagos_WH,353,11,9,3.0,2024-07-08
12511,172,Kano_WH,86,19,0,2.7,2023-06-27
12512,120,Lagos_WH,270,4,0,2.8,2024-09-23
12513,146,Abuja_WH,113,27,8,2.0,2024-07-03
12514,249,Kano_WH,426,22,1,1.4,2024-04-02
12515,256,Abuja_WH,131,7,3,3.3,2023-11-22
12516,139,Lagos_WH,374,3,0,4.9,2024-10-10
12517,230,Lagos_WH,494,25,9,3.7,2024-02-26
12518,276,Lagos_WH,209,5,2,4.6,2023-03-22
12519,124,Lagos_WH,321,16,5,1.4,2023-04-06
12520,223,Lagos_WH,304,21,2,1.2,2024-02-20
12521,110,Lagos_WH,348,25,3,4.1,2024-10-05
12522,193,Abuja_WH,275,19,8,2.8,2023-07-02
12523,188,Abuja_WH,499,18,2,4.3,2024-10-13
12524,187,Abuja_WH,176,3,4,2.9,2023-09-12
12525,147,Abuja_WH,476,5,7,1.3,2023-10-11
12526,259,Kano_WH,168,7,4,2.8,2024-01-25
12527,230,Lagos_WH,255,7,6,3.7,2023-09-13
12528,272,Kano_WH,87,3,9,3.1,2024-09-20
12529,188,Kano_WH,482,26,5,1.9,2023-10-12
12530,221,Lagos_WH,17,9,7,4.7,2023-11-12
12531,208,Abuja_WH,397,8,5,3.7,2024-03-21
12532,119,Kano_WH,248,21,6,3.1,2024-01-15
12533,247,Lagos_WH,142,18,7,,2023-11-02
12534,150,Lagos_WH,429,26,4,3.5,2024-03-23
12535,180,Kano_WH,373,10,7,2.9,2024-05-09
12536,119,Kano_WH,271,20,1,2.2,2023-06-24
12537,220,Abuja_WH,325,8,5,2.6,2023-01-03
12538,113,Lagos_WH,231,8,5,1.8,2024-05-11
12539,179,Lagos_WH,497,17,6,4.0,2024-04-18
12540,131,Abuja_WH,367,29,6,4.2,2024-10-13
12541,299,Kano_WH,110,17,3,3.9,2023-09-13
12542,269,Lagos_WH,114,4,8,2.9,2024-10-12
12543,221,Abuja_WH,448,6,2,1.9,2024-12-16
12544,266,Lagos_WH,131,29,8,4.9,2023-01-26
12545,265,Lagos_WH,476,19,8,4.1,2024-11-27
12546,291,Kano_WH,499,1,2,4.1,2024-01-02
12547,103,Lagos_WH,436,4,2,3.5,2023-03-24
12548,223,Kano_WH,219,11,0,2.1,2024-08-14
12549,290,Lagos_WH,264,6,6,1.7,2024-05-26
12550,160,Lagos_WH,286,12,7,1.4,2023-03-01
12551,177,Lagos_WH,366,5,6,3.5,2024-12-04
12552,232,Abuja_WH,197,14,6,1.7,2024-11-07
12553,293,Kano_WH,308,17,4,2.5,2023-05-17
12554,144,Abuja_WH,447,4,6,4.3,2023-06-08
12555,149,Lagos_WH,474,15,9,2.2,2024-04-14
12556,187,Kano_WH,168,6,3,2.1,2023-12-10
12557,230,Abuja_WH,222,13,0,3.9,2024-11-12
12558,122,Abuja_WH,84,12,9,3.1,2024-08-14
12559,238,Kano_WH,454,10,3,3.2,2024-02-08
12560,137,Kano_WH,89,6,3,1.5,2023-03-18
12561,283,Abuja_WH,82,22,3,2.1,2023-10-29
12562,262,Kano_WH,124,9,5,2.5,2024-12-03
12563,292,Lagos_WH,288,16,0,4.9,2024-10-22
12564,105,Abuja_WH,112,8,3,1.2,2024-06-15
12565,169,Kano_WH,32,7,0,4.4,2023-12-09
12566,267,Kano_WH,317,14,0,1.5,2024-10-17
12567,134,Kano_WH,268,26,4,5.0,2023-08-03
12568,240,Lagos_WH,186,4,9,1.8,2024-06-06
12569,124,Abuja_WH,79,3,8,2.2,2024-03-26
12570,180,Lagos_WH,157,29,8,4.3,2024-03-17
12571,166,Kano_WH,216,3,0,2.4,2023-05-26
12572,167,Abuja_WH,119,19,5,3.6,2023-12-31
12573,198,Kano_WH,39,10,8,3.3,2024-03-08
12574,217,Abuja_WH,425,14,0,3.7,2023-06-04
12575,274,Kano_WH,257,21,1,4.3,2024-10-27
12576,154,Lagos_WH,79,6,9,2.2,2024-04-20
12577,270,Lagos_WH,424,12,2,4.5,2023-04-18
12578,101,Abuja_WH,409,12,4,4.9,2024-07-23
12579,144,Lagos_WH,38,28,9,,2023-04-11
12580,275,Abuja_WH,287,4,7,3.3,2023-03-24
12581,161,Kano_WH,177,10,2,4.9,2023-09-22
12582,265,Lagos_WH,421,29,6,1.4,2023-01-08
12583,146,Kano_WH,472,12,0,2.5,2024-06-19
12584,103,Lagos_WH,94,17,9,1.9,2023-08-01
12585,287,Kano_WH,401,23,4,1.3,2024-07-10
12586,148,Lagos_WH,74,28,1,4.5,2024-11-30
12587,175,Lagos_WH,167,7,4,2.4,2024-06-05
12588,133,Kano_WH,451,10,4,1.6,2023-11-11
12589,143,Lagos_WH,267,1,9,2.5,2023-05-07
12590,193,Abuja_WH,33,19,5,2.5,2023-04-14
12591,184,Kano_WH,442,26,4,1.5,2024-12-01
12592,155,Abuja_WH,462,22,0,3.1,2023-08-12
12593,141,Abuja_WH,277,20,9,1.4,2023-02-24
12594,149,Kano_WH,270,29,1,1.8,2023-04-27
12595,296,Abuja_WH,235,5,6,3.9,2023-05-19
12596,132,Abuja_WH,23,25,2,2.2,2024-11-28
12597,190,Abuja_WH,213,26,7,3.6,2023-10-22
12598,166,Abuja_WH,264,25,1,1.8,2023-04-05
12599,203,Abuja_WH,292,6,2,3.1,2023-06-07
12600,141,Kano_WH,75,1,9,1.4,2024-06-08
12601,143,Kano_WH,186,22,6,1.2,2023-04-30
12602,295,Abuja_WH,493,29,0,3.2,2024-01-07
12603,199,Abuja_WH,54,15,9,4.1,2023-04-09
12604,284,Abuja_WH,47,2,4,3.8,2024-11-24
12605,135,Abuja_WH,460,23,6,4.1,2023-09-04
12606,268,Kano_WH,323,29,0,2.9,2024-10-19
12607,222,Kano_WH,365,18,0,3.8,2023-09-09
12608,283,Abuja_WH,337,13,3,1.3,2023-06-27
12609,215,Abuja_WH,75,2,6,4.3,2023-10-12
12610,102,Kano_WH,114,8,0,2.4,2023-07-30
12611,213,Abuja_WH,115,27,5,4.5,2024-10-05
12612,155,Abuja_WH,319,24,3,3.3,2024-03-22
12613,283,Abuja_WH,166,5,4,1.4,2023-10-19
12614,292,Lagos_WH,354,22,1,2.7,2023-05-28
12615,138,Abuja_WH,250,27,1,4.2,2024-04-06
12616,267,Abuja_WH,13,23,9,2.0,2023-01-19
12617,138,Kano_WH,448,15,8,1.7,2024-11-09
12618,254,Abuja_WH,147,25,5,1.1,2024-06-02
12619,207,Abuja_WH,386,13,2,3.8,2023-10-10
12620,166,Abuja_WH,53,23,1,2.5,2023-04-26
12621,199,Lagos_WH,218,25,8,1.7,2024-02-18
12622,193,Kano_WH,458,21,6,3.4,2024-08-11
12623,164,Abuja_WH,396,17,8,1.6,2024-08-31
12624,102,Abuja_WH,71,4,7,3.9,2024-09-28
12625,226,Kano_WH,495,7,7,3.3,2023-09-11
12626,230,Lagos_WH,359,2,4,2.0,2023-08-14
12627,136,Lagos_WH,14,9,6,4.5,2023-04-10
12628,197,Lagos_WH,53,2,4,3.2,2023-01-24
12629,247,Lagos_WH,404,17,9,1.5,2023-03-05
12630,238,Abuja_WH,82,21,6,3.9,2023-09-08
12631,182,Abuja_WH,184,18,5,2.3,2024-04-26
12632,251,Abuja_WH,23,6,3,4.1,2024-08-31
12633,297,Lagos_WH,28,18,6,2.6,2023-06-02
12634,164,Abuja_WH,22,27,5,1.3,2024-10-12
12635,220,Kano_WH,393,22,6,3.5,2023-12-11
12636,182,Kano_WH,30,6,9,2.2,2024-10-17
12637,215,Kano_WH,456,26,0,4.8,2024-03-06
12638,221,Lagos_WH,304,2,8,4.3,2024-02-02
12639,173,Abuja_WH,244,2,9,2.4,2024-06-16
12640,259,Abuja_WH,75,6,7,1.1,2024-11-12
12641,289,Lagos_WH,295,9,2,3.2,2023-11-18
12642,282,Kano_WH,160,4,0,,2024-02-07
12643,200,Lagos_WH,201,10,1,3.7,2023-01-03
12644,135,Kano_WH,164,20,5,2.4,2024-11-05
12645,165,Lagos_WH,138,2,6,1.6,2023-12-05
12646,264,Lagos_WH,336,13,1,3.2,2024-10-19
12647,113,Abuja_WH,459,4,7,2.9,2023-11-11
12648,145,Kano_WH,160,11,5,5.0,2023-09-30
12649,283,Abuja_WH,104,10,4,3.3,2023-04-21
12650,149,Lagos_WH,380,13,4,1.7,2023-08-02
12651,160,Kano_WH,166,7,5,2.4,2023-01-17
12652,225,Abuja_WH,407,4,0,3.1,2023-03-31
12653,244,Lagos_WH,325,22,2,4.4,2023-10-30
12654,126,Kano_WH,436,5,6,2.9,2023-08-26
12655,225,Abuja_WH,14,7,5,4.2,2024-09-22
12656,153,Lagos_WH,468,11,6,1.6,2024-12-07
12657,128,Lagos_WH,375,27,1,2.5,2024-11-08
12658,112,Lagos_WH,498,3,5,3.1,2023-02-20
12659,276,Abuja_WH,42,27,4,1.1,2023-07-31
12660,124,Abuja_WH,102,13,2,4.0,2024-04-27
12661,187,Abuja_WH,335,28,9,4.3,2024-05-26
12662,199,Lagos_WH,16,3,1,2.3,2023-02-28
12663,250,Lagos_WH,438,5,4,4.8,2023-07-26
12664,125,Abuja_WH,275,14,6,3.9,2023-12-24
12665,147,Kano_WH,258,29,5,4.3,2024-06-05
12666,263,Abuja_WH,477,20,2,3.6,2023-10-16
12667,233,Kano_WH,82,5,5,4.3,2024-12-27
12668,173,Lagos_WH,154,17,8,4.9,2024-01-12
12669,266,Lagos_WH,237,14,2,4.4,2023-09-19
12670,156,Kano_WH,143,16,1,2.9,2023-06-08
12671,190,Abuja_WH,64,20,8,3.5,2023-01-26
12672,293,Lagos_WH,394,6,4,3.3,2024-02-01
12673,237,Kano_WH,276,23,0,3.0,2024-12-27
12674,299,Lagos_WH,372,24,0,4.1,2024-07-01
12675,108,Abuja_WH,410,5,8,2.8,2023-02-14
12676,176,Abuja_WH,322,18,7,2.2,2023-01-25
12677,171,Kano_WH,261,18,1,1.2,2024-01-03
12678,126,Kano_WH,176,15,0,1.4,2024-02-12
12679,145,Abuja_WH,210,19,9,1.9,2023-08-07
12680,162,Kano_WH,153,4,8,1.6,2024-03-24
12681,269,Abuja_WH,62,6,3,1.1,2024-02-17
12682,140,Lagos_WH,100,21,5,3.8,2023-04-03
12683,261,Kano_WH,498,21,3,4.0,2023-10-28
12684,192,Lagos_WH,270,9,9,2.4,2024-12-02
12685,257,Abuja_WH,367,9,3,4.9,2023-10-26
12686,271,Kano_WH,273,27,7,3.4,2024-06-12
12687,100,Lagos_WH,466,28,8,1.4,2024-09-06
12688,272,Kano_WH,451,19,4,2.5,2024-04-22
12689,146,Lagos_WH,406,25,2,3.3,2024-06-20
12690,257,Abuja_WH,12,17,6,4.8,2024-08-31
12691,249,Lagos_WH,36,20,1,3.7,2024-11-11
12692,114,Abuja_WH,59,14,1,1.0,2023-05-22
12693,183,Kano_WH,366,27,8,3.7,2023-09-09
12694,265,Kano_WH,319,8,5,3.6,2023-11-09
12695,122,Kano_WH,390,9,8,,2024-06-13
12696,258,Kano_WH,65,21,4,1.5,2023-07-18
12697,284,Abuja_WH,157,2,0,4.2,2023-06-06
12698,134,Kano_WH,106,24,1,4.5,2023-03-07
12699,293,Abuja_WH,406,8,2,4.2,2023-05-20
12700,280,Lagos_WH,125,25,9,2.6,2024-04-02
12701,130,Lagos_WH,131,22,7,3.8,2024-06-29
12702,253,Kano_WH,481,27,2,4.3,2023-02-07
12703,130,Abuja_WH,59,9,2,4.8,2024-08-31
12704,299,Lagos_WH,115,13,6,2.3,2023-03-11
12705,239,Abuja_WH,353,26,8,1.8,2024-11-30
12706,280,Lagos_WH,349,10,3,4.0,2024-01-12
12707,283,Kano_WH,292,24,3,1.4,2024-11-26
12708,182,Lagos_WH,27,13,8,3.3,2024-11-29
12709,289,Kano_WH,421,27,4,4.4,2023-04-02
12710,143,Kano_WH,493,5,5,1.9,2023-11-25
12711,157,Lagos_WH,362,15,6,2.6,2023-08-01
12712,292,Kano_WH,451,29,5,4.3,2023-12-28
12713,240,Abuja_WH,136,20,1,3.0,2023-11-07
12714,160,Abuja_WH,41,7,8,1.7,2024-12-20
12715,167,Abuja_WH,16,22,1,1.3,2024-01-03
12716,278,Lagos_WH,408,12,8,3.2,2023-10-15
12717,224,Lagos_WH,343,20,5,1.1,2024-10-25
12718,289,Lagos_WH,428,16,4,2.4,2023-04-26
12719,275,Abuja_WH,189,2,7,3.4,2024-03-01
12720,194,Abuja_WH,252,10,1,1.0,2024-12-05
12721,290,Lagos_WH,49,9,0,4.5,2024-11-17
12722,171,Kano_WH,232,20,6,4.8,2024-09-18
12723,171,Kano_WH,380,3,5,2.6,2023-10-25
12724,219,Lagos_WH,59,11,3,1.2,2023-04-28
12725,150,Kano_WH,360,28,3,2.1,2024-11-16
12726,251,Kano_WH,99,10,5,,2024-05-16
12727,185,Lagos_WH,482,13,6,1.2,2023-10-12
12728,267,Lagos_WH,247,22,1,4.4,2024-01-21
12729,256,Lagos_WH,207,2,6,4.2,2024-05-16
12730,172,Lagos_WH,252,16,9,2.9,2024-09-30
12731,244,Kano_WH,420,8,6,4.1,2024-11-27
12732,100,Lagos_WH,425,25,5,1.7,2023-07-11
12733,207,Lagos_WH,277,20,2,4.8,2023-11-03
12734,195,Lagos_WH,197,10,7,,2023-06-28
12735,100,Abuja_WH,120,23,0,4.9,2024-05-22
12736,252,Abuja_WH,295,29,7,3.1,2023-07-22
12737,268,Kano_WH,417,17,6,3.8,2024-11-19
12738,250,Lagos_WH,97,18,1,4.2,2023-07-14
12739,117,Lagos_WH,223,20,0,4.2,2024-11-24
12740,194,Lagos_WH,269,21,7,3.9,2023-03-23
12741,255,Abuja_WH,476,10,3,1.5,2023-04-04
12742,215,Lagos_WH,482,28,9,2.6,2024-02-09
12743,184,Abuja_WH,14,28,9,3.2,2023-03-18
12744,239,Lagos_WH,397,24,8,3.8,2024-07-25
12745,187,Lagos_WH,486,2,3,2.6,2024-08-01
12746,148,Abuja_WH,146,2,7,3.2,2023-05-24
12747,196,Lagos_WH,128,10,7,2.7,2024-06-21
12748,115,Abuja_WH,60,21,0,3.9,2024-05-30
12749,214,Kano_WH,495,2,4,1.3,2023-03-31
12750,254,Abuja_WH,433,14,3,3.9,2023-12-24
12751,280,Kano_WH,62,19,3,4.4,2024-02-03
12752,191,Lagos_WH,107,26,8,1.1,2024-02-09
12753,263,Abuja_WH,209,9,2,3.1,2023-07-07
12754,234,Kano_WH,468,27,7,2.0,2023-11-29
12755,133,Lagos_WH,491,16,8,2.7,2024-02-26
12756,217,Abuja_WH,247,25,7,4.0,2023-02-27
12757,221,Lagos_WH,361,22,3,4.1,2023-01-18
12758,164,Kano_WH,425,25,1,2.6,2023-10-31
12759,103,Abuja_WH,186,24,9,1.4,2023-11-16
12760,217,Lagos_WH,270,28,6,3.4,2023-07-27
12761,125,Lagos_WH,41,29,2,2.1,2024-07-30
12762,247,Kano_WH,142,3,5,1.5,2023-08-12
12763,218,Abuja_WH,489,24,2,2.3,2024-03-07
12764,278,Abuja_WH,330,11,3,3.3,2024-10-08
12765,198,Lagos_WH,207,23,1,4.6,2023-07-09
12766,237,Kano_WH,496,12,4,,2024-02-02
12767,107,Lagos_WH,162,25,9,4.1,2023-04-15
12768,245,Lagos_WH,420,7,6,4.4,2024-10-19
12769,244,Abuja_WH,375,21,1,1.6,2024-10-14
12770,168,Lagos_WH,87,5,4,1.0,2024-04-17
12771,129,Abuja_WH,121,20,5,4.8,2023-12-22
12772,194,Abuja_WH,82,2,5,1.4,2024-05-24
12773,266,Abuja_WH,37,21,1,1.6,2024-10-18
12774,160,Lagos_WH,97,26,1,2.6,2024-09-22
12775,215,Abuja_WH,200,4,1,2.2,2024-11-19
12776,123,Abuja_WH,466,17,2,4.9,2024-10-11
12777,180,Abuja_WH,45,18,1,4.3,2023-03-21
12778,206,Kano_WH,240,27,8,3.6,2023-08-26
12779,134,Kano_WH,366,2,9,1.1,2024-10-16
12780,217,Abuja_WH,250,9,4,2.0,2023-03-12
12781,288,Lagos_WH,499,18,8,1.8,2024-11-05
12782,197,Lagos_WH,321,12,7,2.0,2024-11-28
12783,171,Kano_WH,427,10,4,4.8,2024-02-12
12784,114,Kano_WH,76,7,6,2.6,2023-02-08
12785,135,Lagos_WH,30,3,1,4.5,2023-02-28
12786,221,Abuja_WH,304,18,9,2.9,2024-12-13
12787,154,Kano_WH,430,24,9,3.7,2023-02-02
12788,264,Abuja_WH,51,28,6,4.8,2024-06-18
12789,161,Kano_WH,173,2,4,3.3,2023-02-25
12790,163,Lagos_WH,331,29,5,2.4,2023-10-28
12791,266,Kano_WH,26,25,8,2.9,2023-04-06
12792,197,Kano_WH,63,3,7,2.9,2024-02-09
12793,111,Kano_WH,114,15,1,4.2,2024-03-23
12794,171,Abuja_WH,422,9,9,2.3,2023-08-02
12795,235,Lagos_WH,162,3,5,1.2,2024-01-21
12796,140,Kano_WH,414,25,0,3.7,2023-06-21
12797,168,Abuja_WH,28,6,7,4.4,2023-09-22
12798,208,Lagos_WH,422,11,0,3.0,2023-06-18
12799,102,Abuja_WH,396,2,1,1.6,2023-08-23
12800,142,Lagos_WH,496,17,3,1.6,2024-11-10
12801,264,Abuja_WH,341,3,9,4.6,2023-02-27
12802,185,Lagos_WH,64,7,1,1.3,2023-08-16
12803,284,Abuja_WH,245,10,4,3.0,2024-04-13
12804,124,Kano_WH,188,19,6,2.3,2024-08-13
12805,103,Lagos_WH,355,3,6,2.1,2024-01-13
12806,285,Abuja_WH,304,28,9,1.7,2023-05-31
12807,136,Kano_WH,168,23,4,2.2,2023-03-10
12808,235,Kano_WH,209,23,2,3.9,2024-05-22
12809,108,Lagos_WH,172,20,4,3.4,2023-02-03
12810,178,Abuja_WH,334,1,3,1.3,2024-10-25
12811,228,Kano_WH,133,10,5,4.0,2024-02-14
12812,207,Kano_WH,292,13,0,2.4,2024-08-06
12813,240,Lagos_WH,419,8,0,1.9,2023-01-08
12814,295,Kano_WH,164,24,7,4.3,2023-04-30
12815,115,Abuja_WH,262,22,5,3.5,2024-03-29
12816,271,Kano_WH,278,27,8,3.9,2024-08-24
12817,164,Kano_WH,385,15,9,2.2,2023-10-17
12818,113,Lagos_WH,288,1,0,4.0,2024-11-22
12819,225,Kano_WH,74,28,6,2.1,2023-12-13
12820,125,Kano_WH,123,26,0,3.7,2023-07-26
12821,210,Abuja_WH,229,12,6,1.9,2023-12-04
12822,259,Lagos_WH,255,3,6,3.5,2023-05-08
12823,229,Lagos_WH,88,28,7,2.8,2024-03-25
12824,115,Lagos_WH,342,28,4,1.6,2023-06-25
12825,276,Lagos_WH,497,6,7,3.4,2023-01-09
12826,189,Lagos_WH,78,10,9,1.0,2024-10-17
12827,122,Lagos_WH,240,6,4,3.8,2024-03-28
12828,193,Lagos_WH,355,17,8,4.8,2024-09-18
12829,159,Kano_WH,208,27,7,4.6,2024-12-27
12830,293,Abuja_WH,236,7,6,4.9,2024-01-23
12831,247,Lagos_WH,378,27,6,2.8,2024-12-23
12832,173,Kano_WH,159,14,2,4.3,2024-12-12
12833,245,Kano_WH,254,2,5,1.6,2024-09-05
12834,225,Abuja_WH,466,24,5,1.1,2024-01-02
12835,158,Lagos_WH,389,14,4,1.6,2023-02-10
12836,258,Lagos_WH,10,6,1,2.8,2023-05-05
12837,231,Abuja_WH,152,1,9,1.7,2023-10-02
12838,254,Kano_WH,446,18,6,2.8,2024-06-06
12839,223,Lagos_WH,103,6,4,1.9,2024-10-03
12840,117,Lagos_WH,76,18,1,1.9,2023-01-05
12841,290,Abuja_WH,463,4,3,4.7,2024-04-27
12842,207,Kano_WH,488,25,0,3.1,2023-09-04
12843,298,Kano_WH,14,14,7,3.7,2023-11-16
12844,118,Kano_WH,205,3,4,2.6,2023-01-17
12845,266,Lagos_WH,193,14,7,1.7,2023-07-08
12846,165,Kano_WH,290,5,0,3.9,2023-03-20
12847,177,Abuja_WH,340,14,7,2.8,2023-03-28
12848,199,Abuja_WH,71,19,4,4.4,2024-11-24
12849,206,Abuja_WH,436,8,6,1.3,2023-10-26
12850,218,Abuja_WH,151,26,2,2.5,2024-08-16
12851,145,Kano_WH,98,5,2,1.6,2024-11-07
12852,265,Abuja_WH,378,10,8,3.8,2023-07-14
12853,294,Lagos_WH,386,13,6,2.3,2023-08-04
12854,256,Lagos_WH,445,6,5,2.7,2024-05-21
12855,190,Lagos_WH,36,22,3,2.4,2023-07-13
12856,284,Kano_WH,230,20,4,4.4,2024-04-12
12857,275,Kano_WH,61,10,7,3.3,2024-08-06
12858,279,Kano_WH,265,13,0,3.8,2024-09-12
12859,275,Kano_WH,242,27,1,4.0,2024-05-22
12860,288,Abuja_WH,10,20,2,3.8,2024-12-13
12861,294,Abuja_WH,311,10,4,4.8,2024-06-25
12862,275,Abuja_WH,398,1,7,3.6,2023-07-01
12863,181,Abuja_WH,327,22,4,3.6,2024-03-11
12864,107,Abuja_WH,321,4,4,4.2,2023-07-26
12865,173,Abuja_WH,201,13,5,1.1,2024-11-30
12866,187,Lagos_WH,286,6,8,1.2,2023-11-01
12867,166,Kano_WH,113,8,8,2.0,2024-09-11
12868,224,Kano_WH,110,9,8,1.7,2024-03-04
12869,113,Abuja_WH,235,9,4,1.6,2023-02-22
12870,146,Lagos_WH,389,14,5,3.2,2024-03-11
12871,123,Abuja_WH,331,1,6,1.8,2023-07-11
12872,190,Abuja_WH,438,5,2,4.9,2024-12-26
12873,289,Abuja_WH,380,28,0,1.7,2023-10-21
12874,285,Kano_WH,453,23,1,1.7,2023-01-04
12875,261,Kano_WH,27,17,3,3.3,2023-11-01
12876,130,Lagos_WH,24,6,8,1.7,2024-03-26
12877,147,Lagos_WH,183,17,0,3.7,2023-06-02
12878,144,Abuja_WH,42,22,5,4.4,2024-08-19
12879,256,Lagos_WH,253,23,3,2.7,2023-03-05
12880,218,Lagos_WH,276,5,5,2.4,2024-09-18
12881,256,Lagos_WH,444,2,1,3.8,2023-01-24
12882,209,Abuja_WH,230,18,1,4.2,2023-03-06
12883,290,Abuja_WH,38,6,6,2.2,2023-02-21
12884,147,Kano_WH,17,28,4,4.2,2023-06-28
12885,239,Abuja_WH,458,14,5,4.1,2023-08-30
12886,254,Kano_WH,39,22,3,2.9,2023-09-02
12887,274,Lagos_WH,372,1,0,2.8,2023-11-23
12888,293,Lagos_WH,318,11,7,,2023-01-25
12889,136,Abuja_WH,83,10,0,1.4,2024-12-09
12890,225,Kano_WH,271,15,7,4.0,2023-11-02
12891,144,Lagos_WH,310,9,0,,2024-10-13
12892,284,Lagos_WH,72,7,9,3.0,2023-08-16
12893,117,Lagos_WH,138,12,9,1.2,2024-06-15
12894,112,Kano_WH,18,8,3,1.2,2023-07-01
12895,172,Kano_WH,315,27,5,4.7,2024-02-16
12896,128,Abuja_WH,189,10,0,3.6,2024-11-20
12897,155,Abuja_WH,320,2,8,2.5,2024-05-16
12898,119,Lagos_WH,386,22,6,3.8,2023-12-24
12899,256,Lagos_WH,281,14,0,2.0,2023-03-03
12900,233,Abuja_WH,12,9,9,2.6,2024-01-06
12901,253,Kano_WH,435,1,1,2.8,2023-09-12
12902,288,Kano_WH,11,16,4,1.1,2023-11-20
12903,185,Kano_WH,453,27,2,5.0,2024-08-27
12904,217,Abuja_WH,465,5,0,2.5,2024-11-11
12905,270,Kano_WH,103,8,4,4.9,2023-12-02
12906,274,Abuja_WH,258,20,7,3.6,2024-11-11
12907,125,Lagos_WH,155,1,0,4.7,2023-12-04
12908,228,Kano_WH,326,23,5,1.2,2024-04-23
12909,125,Kano_WH,68,17,0,4.8,2023-06-13
12910,163,Abuja_WH,12,7,7,2.6,2023-11-10
12911,289,Kano_WH,15,26,4,1.5,2023-05-19
12912,216,Kano_WH,124,11,2,3.7,2024-02-11
12913,220,Abuja_WH,119,7,7,4.1,2023-12-09
12914,105,Abuja_WH,278,7,9,3.6,2023-09-25
12915,209,Kano_WH,24,21,7,3.2,2024-03-26
12916,161,Lagos_WH,95,29,2,4.3,2023-12-06
12917,165,Abuja_WH,92,4,6,3.7,2024-04-15
12918,269,Abuja_WH,251,20,0,3.5,2023-10-18
12919,126,Abuja_WH,437,1,2,2.3,2024-08-31
12920,164,Abuja_WH,401,15,6,4.5,2024-05-21
12921,129,Abuja_WH,215,27,2,3.8,2024-03-03
12922,181,Abuja_WH,96,2,6,4.6,2023-06-30
12923,197,Abuja_WH,34,28,2,3.4,2023-08-23
12924,164,Kano_WH,170,23,2,4.2,2023-10-07
12925,274,Lagos_WH,202,24,1,4.5,2024-12-23
12926,259,Lagos_WH,330,24,4,3.2,2024-12-29
12927,206,Lagos_WH,410,29,0,3.9,2023-05-13
12928,261,Abuja_WH,126,9,3,3.3,2023-07-21
12929,274,Abuja_WH,475,23,3,3.9,2023-11-03
12930,216,Lagos_WH,61,14,9,,2024-01-02
12931,113,Kano_WH,482,16,2,4.2,2024-08-06
12932,104,Abuja_WH,24,17,4,4.2,2023-10-01
12933,218,Lagos_WH,60,24,3,1.2,2024-01-11
12934,135,Lagos_WH,136,7,7,1.8,2024-09-24
12935,225,Lagos_WH,327,2,7,1.8,2023-12-26
12936,195,Lagos_WH,356,6,9,2.3,2023-06-06
12937,108,Kano_WH,69,3,0,2.9,2023-09-07
12938,208,Abuja_WH,449,21,7,3.9,2023-11-29
